Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,Measure Count
599,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,300,1
599.25,<music21.chord.Chord D5 G5 G2>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,300,1.25
599.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,300,1.625
600,<music21.chord.Chord B4 E-5 A5>,"[0, 2, 6]","[9, 11, 3]",Pianoflage in C major.mid,Bargy,300,2
600.25,<music21.chord.Chord F3 G3 B3 B4 E-5 A5>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,300,2.25
600.6666667,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,300,2.666666667
601,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,301,1
601.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,301,1.25
602.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,301,2.25
602.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,301,2.625
603,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,302,1
603.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,302,1.25
603.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,302,1.625
604,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,302,2
604.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,302,2.25
604.6666667,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,302,2.666666667
605,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,303,1
605.25,<music21.chord.Chord E5 G5 A5 C3>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,303,1.25
605.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,303,1.625
605.75,<music21.chord.Chord C5 C3>,[0],[0],Pianoflage in C major.mid,Bargy,303,1.75
606.125,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,303,2.125
606.25,<music21.chord.Chord A4 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,303,2.25
606.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,303,2.5
606.75,<music21.chord.Chord G3 C4 E4 E5 G5 A5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,303,2.75
607.125,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,304,1.125
607.25,<music21.chord.Chord C5 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,304,1.25
607.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,304,1.625
608,<music21.chord.Chord G#5 G#4 G3 C4 E4>,"[0, 4, 7, 8]","[0, 4, 7, 8]",Pianoflage in C major.mid,Bargy,304,2
608.0833333,<music21.chord.Chord G#5 G#4>,[0],[8],Pianoflage in C major.mid,Bargy,304,2.083333333
608.25,<music21.chord.Chord A4 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,304,2.25
608.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,304,2.625
609,<music21.chord.Chord B-5 B-4>,[0],[10],Pianoflage in C major.mid,Bargy,305,1
609.25,<music21.chord.Chord B4 E5 G5 B5 E2 B2 G3>,"[0, 3, 7]","[4, 7, 11]",Pianoflage in C major.mid,Bargy,305,1.25
611,<music21.chord.Chord E-4 F#3>,"[0, 3]","[3, 6]",Pianoflage in C major.mid,Bargy,306,1
611.25,<music21.chord.Chord E4 G3>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,306,1.25
612,<music21.chord.Chord F#4 B-3>,"[0, 4]","[6, 10]",Pianoflage in C major.mid,Bargy,306,2
612.25,<music21.chord.Chord G4 B3>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,Bargy,306,2.25
613,<music21.chord.Chord B-4 E-4>,"[0, 5]","[10, 3]",Pianoflage in C major.mid,Bargy,307,1
613.25,<music21.chord.Chord E4 B4>,"[0, 5]","[11, 4]",Pianoflage in C major.mid,Bargy,307,1.25
614,<music21.chord.Chord F#4 E-5>,"[0, 3]","[3, 6]",Pianoflage in C major.mid,Bargy,307,2
614.25,<music21.chord.Chord G4 E5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,307,2.25
615,<music21.chord.Chord B-4 F#5>,"[0, 4]","[6, 10]",Pianoflage in C major.mid,Bargy,308,1
615.25,<music21.chord.Chord B4 G5>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,Bargy,308,1.25
616,<music21.chord.Chord E-5 B-5>,"[0, 5]","[10, 3]",Pianoflage in C major.mid,Bargy,308,2
616.25,<music21.chord.Chord E5 B5>,"[0, 5]","[11, 4]",Pianoflage in C major.mid,Bargy,308,2.25
617.25,<music21.chord.Chord C5 E5 A5 F#2 F#3>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,Bargy,309,1.25
617.875,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,309,1.875
618,<music21.chord.Chord B5 F#2 F#3>,"[0, 5]","[6, 11]",Pianoflage in C major.mid,Bargy,309,2
618.25,<music21.chord.Chord C5 E5 A5 F#2 F#3>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,Bargy,309,2.25
619,<music21.chord.Chord B5>,[0],[11],Pianoflage in C major.mid,Bargy,310,1
619.25,<music21.chord.Chord B4 E-5 G5 B2 B3>,"[0, 4, 8]","[3, 7, 11]",Pianoflage in C major.mid,Bargy,310,1.25
620.25,<music21.chord.Chord A4 E-5 F#5 B2 B3>,"[0, 3, 6, 8]","[3, 6, 9, 11]",Pianoflage in C major.mid,Bargy,310,2.25
621.25,<music21.chord.Chord G4 B4 E5 E3 E4>,"[0, 3, 7]","[4, 7, 11]",Pianoflage in C major.mid,Bargy,311,1.25
621.875,<music21.chord.Chord E3 E4>,[0],[4],Pianoflage in C major.mid,Bargy,311,1.875
622,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,Bargy,311,2
622.25,<music21.chord.Chord E5 A5 C#3 C#4>,"[0, 4, 7]","[9, 1, 4]",Pianoflage in C major.mid,Bargy,311,2.25
622.75,<music21.chord.Chord C#3 C#4>,[0],[1],Pianoflage in C major.mid,Bargy,311,2.75
623,<music21.chord.Chord B-4>,[0],[10],Pianoflage in C major.mid,Bargy,312,1
623.25,<music21.chord.Chord B4 G5 D3 D4>,"[0, 4, 7]","[7, 11, 2]",Pianoflage in C major.mid,Bargy,312,1.25
623.75,<music21.chord.Chord D3 D4>,[0],[2],Pianoflage in C major.mid,Bargy,312,1.75
624,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,312,2
624.25,<music21.chord.Chord B5 D6>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,312,2.25
625,<music21.chord.Chord C#6>,[0],[1],Pianoflage in C major.mid,Bargy,313,1
625.25,<music21.chord.Chord D5 B5 D6 D3>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,313,1.25
625.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,313,1.625
626,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,Bargy,313,2
626.25,<music21.chord.Chord G5 B5 F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,313,2.25
626.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,313,2.625
627,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,314,1
627.25,<music21.chord.Chord G5 B5 G2>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,Bargy,314,1.25
627.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,314,1.625
628,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,314,2
628.25,<music21.chord.Chord F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,314,2.25
628.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,314,2.625
629,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,315,1
629.25,<music21.chord.Chord F5 A5 D3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,315,1.25
629.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,315,1.625
630,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,Bargy,315,2
630.25,<music21.chord.Chord D5 G5 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,315,2.25
630.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,315,2.625
631,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,316,1
631.25,<music21.chord.Chord D5 G5 G2>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,316,1.25
631.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,316,1.625
632,<music21.chord.Chord B4 E-5 A5>,"[0, 2, 6]","[9, 11, 3]",Pianoflage in C major.mid,Bargy,316,2
632.25,<music21.chord.Chord F3 G3 B3 B4 E-5 A5>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,316,2.25
632.6666667,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,316,2.666666667
633,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,317,1
633.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,317,1.25
634.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,317,2.25
634.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,317,2.625
635,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,318,1
635.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,318,1.25
635.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,318,1.625
636,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,318,2
636.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,318,2.25
636.6666667,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,318,2.666666667
637,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,319,1
637.25,<music21.chord.Chord C3 E5 G5 A5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,319,1.25
637.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,319,1.625
637.75,<music21.chord.Chord C5 C3>,[0],[0],Pianoflage in C major.mid,Bargy,319,1.75
638.125,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,319,2.125
638.25,<music21.chord.Chord A4 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,319,2.25
638.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,319,2.5
638.75,<music21.chord.Chord E5 G5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,319,2.75
639.125,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,320,1.125
639.25,<music21.chord.Chord C5 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,320,1.25
639.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,320,1.625
639.75,<music21.chord.Chord A4 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,320,1.75
640.0833333,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,320,2.083333333
640.25,<music21.chord.Chord C5 E5 A5 E2 E3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,320,2.25
640.625,<music21.chord.Chord E2 E3>,[0],[4],Pianoflage in C major.mid,Bargy,320,2.625
641,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,321,1
641.25,<music21.chord.Chord B4 F5 A5 D2 D3>,"[0, 2, 5, 8]","[9, 11, 2, 5]",Pianoflage in C major.mid,Bargy,321,1.25
642.25,<music21.chord.Chord B4 F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,321,2.25
642.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,321,2.625
643,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,322,1
643.25,<music21.chord.Chord B4 F5 A5 G2>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,322,1.25
643.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,322,1.625
644,<music21.chord.Chord D5 B5 D6>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,322,2
644.25,<music21.chord.Chord F3 G3 B3 D5 B5 D6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,322,2.25
644.6666667,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,322,2.666666667
645,<music21.chord.Chord A4 B3>,"[0, 2]","[9, 11]",Pianoflage in C major.mid,Bargy,323,1
645.25,<music21.chord.Chord D3 E5 F5 A5>,"[0, 2, 3, 7]","[2, 4, 5, 9]",Pianoflage in C major.mid,Bargy,323,1.25
645.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,323,1.625
645.75,<music21.chord.Chord D5 D3>,[0],[2],Pianoflage in C major.mid,Bargy,323,1.75
646.125,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,323,2.125
646.25,<music21.chord.Chord A4 D3>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,323,2.25
646.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,323,2.5
646.75,<music21.chord.Chord E5 F5 A5 G3 B3 F4>,"[0, 1, 3, 5, 7]","[4, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,323,2.75
647.125,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,324,1.125
647.25,<music21.chord.Chord D5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,324,1.25
647.625,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,324,1.625
647.75,<music21.chord.Chord A4 G3 B3 F4>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,324,1.75
648.0833333,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,324,2.083333333
648.25,<music21.chord.Chord E-5 A5 G3 B3 F4>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,324,2.25
649.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,325,1.25
649.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,325,1.625
650,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,325,2
650.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,325,2.25
650.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,325,2.625
651,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,326,1
651.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,326,1.25
651.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,326,1.625
652,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,326,2
652.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,326,2.25
652.6666667,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,326,2.666666667
653,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,327,1
653.25,<music21.chord.Chord F#4 C5 E5 D3>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,327,1.25
653.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,327,1.625
654,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,327,2
654.25,<music21.chord.Chord F#4 C5 E5 F#3 A3 C4>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,Bargy,327,2.25
654.625,<music21.chord.Chord F#3 A3 C4>,"[0, 3, 6]","[6, 9, 0]",Pianoflage in C major.mid,Bargy,327,2.625
655,<music21.chord.Chord F4 B4 D5>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,328,1
655.25,<music21.chord.Chord G2 F4 B4 D5>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,328,1.25
655.6666667,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,328,1.666666667
656,<music21.chord.Chord C#6 C#5>,[0],[1],Pianoflage in C major.mid,Bargy,328,2
656.25,<music21.chord.Chord D5 D6 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,328,2.25
656.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,328,2.625
657,<music21.chord.Chord E-6 E-5>,[0],[3],Pianoflage in C major.mid,Bargy,329,1
657.25,<music21.chord.Chord E5 B-5 E6 C3>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,329,1.25
658.25,<music21.chord.Chord D5 B-5 D6 B-3 C4 E4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,329,2.25
658.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,329,2.875
659,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,330,1
659.25,<music21.chord.Chord D5 D6 E3>,"[0, 2]","[2, 4]",Pianoflage in C major.mid,Bargy,330,1.25
659.875,<music21.chord.Chord E3>,[0],[4],Pianoflage in C major.mid,Bargy,330,1.875
660,<music21.chord.Chord B-4>,[0],[10],Pianoflage in C major.mid,Bargy,330,2
660.25,<music21.chord.Chord E5 G5 B-3 C4 E4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,330,2.25
660.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,330,2.875
661,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,331,1
661.25,<music21.chord.Chord B-4 G5 B-5 G3>,"[0, 3]","[7, 10]",Pianoflage in C major.mid,Bargy,331,1.25
661.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,331,1.625
661.75,<music21.chord.Chord G4 E5 G5 G3>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,331,1.75
662,<music21.chord.Chord G4 E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,331,2
662.25,<music21.chord.Chord B-3 C4 E4 G4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,331,2.25
662.5,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,331,2.5
662.75,<music21.chord.Chord G4 E5 G5 B-3 C4 E4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,331,2.75
663,<music21.chord.Chord G4 E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,332,1
663.25,<music21.chord.Chord C3 G4 E5 G5>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,332,1.25
663.875,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,332,1.875
664,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,332,2
664.25,<music21.chord.Chord G#5 E6 B-3 C4 E4>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,332,2.25
664.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,332,2.875
665,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,333,1
665.25,<music21.chord.Chord E5 E6 F3>,"[0, 1]","[4, 5]",Pianoflage in C major.mid,Bargy,333,1.25
665.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,333,1.625
666,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,333,2
666.25,<music21.chord.Chord A5 D6 A3 C4 F4>,"[0, 3, 5, 8]","[9, 0, 2, 5]",Pianoflage in C major.mid,Bargy,333,2.25
666.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,333,2.625
667,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,334,1
667.25,<music21.chord.Chord D5 A5 D6 C3>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,334,1.25
667.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,334,1.625
668,<music21.chord.Chord C5>,[0],[0],Pianoflage in C major.mid,Bargy,334,2
668.25,<music21.chord.Chord A5 C6 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,334,2.25
668.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,334,2.625
669,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,335,1
669.25,<music21.chord.Chord C5 C6 F3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,335,1.25
669.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,335,1.625
669.75,<music21.chord.Chord G#4 C5 F5 G#5 F3>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,335,1.75
670,<music21.chord.Chord G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,335,2
670.25,<music21.chord.Chord G#3 C4 F4 G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,335,2.25
670.5,<music21.chord.Chord G#3 C4 F4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,335,2.5
670.75,<music21.chord.Chord G#4 C5 F5 G#5 G#3 C4 F4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,335,2.75
671,<music21.chord.Chord G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,336,1
671.25,<music21.chord.Chord D3 G#4 C5 F5 G#5>,"[0, 2, 5, 8]","[0, 2, 5, 8]",Pianoflage in C major.mid,Bargy,336,1.25
671.875,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,336,1.875
672,<music21.chord.Chord E5 E4>,[0],[4],Pianoflage in C major.mid,Bargy,336,2
672.25,<music21.chord.Chord F5 F4 F3 G#3 C4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,336,2.25
672.875,<music21.chord.Chord F3 G#3 C4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,336,2.875
673,<music21.chord.Chord F#5 F#4>,[0],[6],Pianoflage in C major.mid,Bargy,337,1
673.25,<music21.chord.Chord G4 G5 G2>,[0],[7],Pianoflage in C major.mid,Bargy,337,1.25
673.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,337,1.625
673.75,<music21.chord.Chord A4 A5 G2>,"[0, 2]","[7, 9]",Pianoflage in C major.mid,Bargy,337,1.75
674,<music21.chord.Chord A4 A5>,[0],[9],Pianoflage in C major.mid,Bargy,337,2
674.25,<music21.chord.Chord B4 B5 G3 C4 E4>,"[0, 1, 5, 8]","[11, 0, 4, 7]",Pianoflage in C major.mid,Bargy,337,2.25
674.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,337,2.625
674.75,<music21.chord.Chord C5 C6 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,337,2.75
675,<music21.chord.Chord C5 C6>,[0],[0],Pianoflage in C major.mid,Bargy,338,1
675.25,<music21.chord.Chord A2 C5 C6>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,338,1.25
675.875,<music21.chord.Chord A2>,[0],[9],Pianoflage in C major.mid,Bargy,338,1.875
676,<music21.chord.Chord D6 D5>,[0],[2],Pianoflage in C major.mid,Bargy,338,2
676.25,<music21.chord.Chord E5 C6 E6 A3 C4 E4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,338,2.25
677.25,<music21.chord.Chord C5 F#5 A5 D3>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Pianoflage in C major.mid,Bargy,339,1.25
